Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
897394619,429000000.0,Periuk,2024-09-26T06:17:56+0000,3,1,84,84
879488392,580000000.0,Cibodas,2024-09-03T16:37:40+0000,2,2,60,120
926036490,70000000.0,Karawaci,2024-09-20T22:48:32+0000,3,2,65,48
926006405,300000000.0,Cikupa,2024-09-20T05:29:10+0000,2,1,60,30
925898746,400000000.0,Tangerang,2024-09-17T14:45:14+0000,4,1,132,80
926565753,466000000.0,Pasar Kemis,2024-10-04T01:42:59+0000,2,2,60,46
926704324,9200000000.0,Pagedangan,2024-10-07T09:21:48+0000,3,3,220,285
916672844,300000000.0,Cikupa,2024-09-20T18:50:09+0000,2,1,60,60
922849663,270000000.0,Maja,2024-09-09T03:16:38+0000,2,1,90,36
920350603,496000000.0,Curug,2024-09-25T01:12:01+0000,2,1,72,45
919096885,850000000.0,Cikupa,2024-08-22T05:49:06+0000,3,2,168,168
926509410,4450000000.0,Gading Serpong,2024-10-02T11:39:13+0000,5,4,180,182
926718256,780000000.0,Sepatan,2024-10-07T17:49:06+0000,3,2,60,90
759849357,529000000.0,Karawaci,2024-06-09T06:42:43+0000,3,1,99,90
926679963,650000000.0,Curug,2024-10-06T23:23:58+0000,3,2,90,90
923666447,35000000.0,Tangerang,2024-10-02T20:29:42+0000,3,2,102,120
923917967,2000000000.0,Pasar Kemis,2024-09-22T12:54:36+0000,4,3,139,189
924789139,990000000.0,Tangerang,2024-08-21T19:45:11+0000,2,1,90,72
917600237,250000000.0,Rajeg,2024-09-08T06:28:17+0000,2,1,60,60
927013912,399000000.0,Legok,2024-10-14T17:10:04+0000,3,3,120,120
916680980,390000000.0,Pasar Kemis,2024-10-12T04:51:52+0000,2,1,60,36
842054095,135000000.0,Maja,2024-10-07T03:53:01+0000,2,1,36,72
926296855,1150000000.0,Curug,2024-09-27T06:34:33+0000,2,2,60,55
926521175,675000000.0,Curug,2024-10-02T23:15:24+0000,2,1,72,48
926148756,790000000.0,Gading Serpong,2024-09-23T15:04:18+0000,2,2,60,38
925512658,730000000.0,Sepatan,2024-09-08T06:06:29+0000,3,2,60,78
926641612,320000000.0,Parung Panjang,2024-10-05T16:17:47+0000,1,1,72,35
925857465,800000000.0,Tangerang,2024-09-16T16:11:16+0000,2,1,90,45
915148985,880000000.0,Parung Panjang,2024-09-18T15:04:03+0000,2,1,121,121
925481716,675000000.0,Sepatan,2024-09-07T08:43:41+0000,4,2,107,107
530619636,170000000.0,Cikande,2024-09-20T00:27:04+0000,3,2,60,70
926470780,700000000.0,Kelapa Dua,2024-10-01T13:33:50+0000,2,1,90,65
926455319,1200000000.0,Panongan,2024-10-01T07:19:46+0000,4,2,72,180
921967925,150000000.0,Sepatan Timur,2024-08-03T00:49:40+0000,3,2,70,60
925596115,140000000.0,Pasar Kemis,2024-09-10T07:25:10+0000,2,1,95,53
926020521,130000000.0,Maja,2024-09-20T10:08:24+0000,2,1,72,36
911202596,165000000.0,Sepatan,2024-05-08T12:35:12+0000,2,1,60,36
926271631,500000000.0,Sepatan,2024-09-26T12:41:46+0000,2,1,60,31
921338467,599555555.0,Sepatan,2024-06-03T04:06:50+0000,3,2,72,72
926962529,5000000000.0,Kelapa Dua,2024-10-13T12:00:01+0000,4,5,231,220
925958032,388000000.0,Parung Panjang,2024-09-19T03:58:07+0000,1,1,60,23
926537595,750000000.0,Gading Serpong,2024-10-03T06:22:20+0000,2,3,110,80
925385872,650000000.0,Sepatan,2024-09-05T04:55:21+0000,2,1,117,40
926904323,2400000.0,Pagedangan,2024-10-12T04:07:57+0000,4,3,87,86
924263546,600000000.0,Sepatan,2024-08-09T02:16:22+0000,2,2,60,46
925604687,105000000.0,Pasar Kemis,2024-09-10T10:35:14+0000,2,2,60,50
926450488,2000000000.0,Tangerang,2024-10-01T05:35:02+0000,4,3,66,93
913211560,350000000.0,Parung Panjang,2024-09-20T21:41:21+0000,2,1,72,48
925876649,975000000.0,Pagedangan,2024-09-17T05:52:35+0000,3,3,92,160
925837798,1700000000.0,Karawaci,2024-09-16T05:55:13+0000,3,2,170,100
926353072,425000000.0,Panongan,2024-09-28T13:16:08+0000,2,1,72,51
925898543,2600000000.0,Tangerang,2024-09-17T14:37:45+0000,3,2,87,204
926488228,170000000.0,Maja,2024-10-02T04:07:24+0000,1,1,102,27
926517251,5700000000.0,Pagedangan,2024-10-02T16:07:43+0000,4,4,170,211
926732045,2500000000.0,Pagedangan,2024-10-08T04:14:12+0000,3,3,60,88
923478694,258000000.0,Parung Panjang,2024-10-02T02:01:54+0000,2,1,84,52
926809086,1699000000.0,Gading Serpong,2024-10-09T23:51:18+0000,2,2,45,90
926868678,950000000.0,Tangerang,2024-10-11T06:58:10+0000,3,2,64,90
924645679,400000000.0,Tangerang,2024-08-18T07:02:37+0000,2,1,61,61
926600710,1099000000.0,Pasar Kemis,2024-10-04T15:48:48+0000,3,2,184,150
898842705,810000000.0,Panongan,2024-09-05T07:38:44+0000,2,1,96,49
924246865,248000000.0,Maja,2024-09-23T02:24:43+0000,2,1,72,60
888559516,1275000000.0,Karawaci,2024-09-19T06:45:51+0000,2,2,75,75
926605763,2500000000.0,Pagedangan,2024-10-04T22:52:17+0000,3,3,60,88
926530521,195000000.0,Sepatan,2024-10-03T04:05:57+0000,1,1,60,25
926400693,1200000000.0,Gading Serpong,2024-09-30T02:49:31+0000,2,2,48,72
926705693,160000000.0,Panongan,2024-10-07T09:51:47+0000,2,1,72,72
926609361,469000000.0,Pasar Kemis,2024-10-05T01:57:25+0000,2,1,60,33
926717468,1100000000.0,Curug,2024-10-07T16:36:37+0000,3,1,150,90
926281481,2425000000.0,Pagedangan,2024-09-26T23:26:58+0000,4,4,84,105
926770476,935000000.0,Cikupa,2024-10-09T02:53:53+0000,4,3,120,101
918155006,1450000000.0,Pasar Kemis,2024-09-11T12:29:47+0000,2,3,110,300
926211903,430000000.0,Rajeg,2024-09-25T05:11:43+0000,2,1,260,145
926758364,1725000000.0,Gading Serpong,2024-10-08T14:14:05+0000,4,3,131,180
921892604,350000000.0,Cikupa,2024-08-19T03:13:33+0000,4,3,77,93
906865993,305000000.0,Jambe,2024-09-13T01:22:05+0000,2,1,72,36
923422542,400000000.0,Pasar Kemis,2024-09-05T15:11:25+0000,2,1,60,31
926862456,2700000000.0,Kelapa Dua,2024-10-11T04:47:50+0000,5,3,126,250
926154295,443000000.0,Cikupa,2024-09-23T23:10:58+0000,2,2,60,30
926062780,700000000.0,Periuk,2024-09-21T09:51:48+0000,2,1,72,36
925477140,400000000.0,Pasar Kemis,2024-09-07T06:58:03+0000,2,1,60,31
925963006,185000000.0,Cisoka,2024-09-19T05:25:19+0000,2,1,60,28
923105784,2750000000.0,Tangerang,2024-09-10T23:15:33+0000,5,4,192,200
919831642,800000000.0,Kelapa Dua,2024-08-26T01:29:18+0000,1,1,150,50
892191418,2734000000.0,Cikupa,2024-09-23T04:52:43+0000,4,3,63,150
925781397,125000000.0,Parung Panjang,2024-09-14T14:18:00+0000,1,1,102,27
907636966,540000000.0,Curug,2024-09-15T08:57:04+0000,2,1,72,45
906631566,685000000.0,Sepatan,2023-11-29T18:03:21+0000,2,1,121,75
926642882,649000000.0,Cikupa,2024-10-05T17:42:32+0000,2,1,81,81
926617953,1475000000.0,Kelapa Dua,2024-10-05T04:58:53+0000,2,2,141,120
925951064,337500000.0,Tenjo,2024-09-19T01:19:36+0000,3,2,60,44
926868367,280000000.0,Tigaraksa,2024-10-11T06:51:30+0000,2,2,100,100
926842310,470000000.0,Panongan,2024-10-10T12:29:31+0000,2,1,90,60
926838344,1700000000.0,Panongan,2024-10-10T10:26:18+0000,3,2,126,200
926823099,350000000.0,Tigaraksa,2024-10-10T05:33:47+0000,2,1,60,60
926818967,1100000000.0,Tigaraksa,2024-10-10T04:09:17+0000,7,5,200,250
926805579,130000000.0,Tigaraksa,2024-10-09T17:32:27+0000,2,1,72,72
926794561,435.0,Panongan,2024-10-09T10:40:37+0000,3,1,72,72
926791190,60000000.0,Tigaraksa,2024-10-09T09:27:21+0000,2,1,60,30
926784412,26000000.0,Tigaraksa,2024-10-09T07:15:15+0000,2,1,60,30
926780214,150000000.0,Tigaraksa,2024-10-09T05:59:08+0000,1,1,60,60
926755996,750000000.0,Panongan,2024-10-08T13:01:23+0000,3,2,84,70
926745111,65000000.0,Tigaraksa,2024-10-08T08:18:53+0000,1,1,108,22
926744417,500000000.0,Tigaraksa,2024-10-08T08:01:58+0000,3,1,60,60
926736831,520000000.0,Tigaraksa,2024-10-08T05:46:28+0000,2,1,72,72
926728155,352000000.0,Tigaraksa,2024-10-08T03:04:15+0000,2,1,60,30
926723812,200000000.0,Panongan,2024-10-08T01:20:45+0000,3,2,70,70
926715678,890000000.0,Panongan,2024-10-07T14:58:02+0000,3,1,90,90
926704140,436239200.0,Panongan,2024-10-07T09:16:32+0000,2,1,70,40
924682796,475000000.0,Panongan,2024-10-06T07:33:02+0000,2,1,72,72
926646411,260000000.0,Tigaraksa,2024-10-05T23:51:16+0000,2,1,168,48
926635855,70000000.0,Tigaraksa,2024-10-05T12:39:20+0000,1,1,60,36
926634869,1500000000.0,Panongan,2024-10-05T12:06:50+0000,3,2,120,92
926628788,1200000000.0,Tigaraksa,2024-10-05T09:11:49+0000,4,2,782,250
926616169,300000000.0,Tigaraksa,2024-10-05T04:25:29+0000,2,1,60,60
926598264,1400000000.0,Panongan,2024-10-04T14:18:45+0000,3,2,126,180
926591112,130000000.0,Panongan,2024-10-04T10:38:40+0000,1,1,60,60
926568399,450000.0,Tigaraksa,2024-10-04T02:49:37+0000,2,1,105,45
926565129,265000000.0,Tigaraksa,2024-10-04T01:22:08+0000,1,1,72,100
926564863,450000000.0,Tigaraksa,2024-10-04T01:12:18+0000,4,2,94,72
922281051,880000000.0,Panongan,2024-10-03T23:06:43+0000,3,2,100,130
926562153,388500000.0,Tigaraksa,2024-10-03T22:32:53+0000,2,1,60,33
926559311,1190000000.0,Panongan,2024-10-03T16:15:24+0000,3,3,100,175
926555935,130000000.0,Tigaraksa,2024-10-03T13:52:49+0000,2,1,60,30
926531689,50000000.0,Tigaraksa,2024-10-03T04:27:28+0000,2,1,60,30
922663144,1150000000.0,Panongan,2024-10-03T03:26:01+0000,2,1,139,45
926489004,330000000.0,Tigaraksa,2024-10-02T04:21:34+0000,2,1,60,50
926477289,900000000.0,Panongan,2024-10-01T19:49:09+0000,2,1,84,70
926472387,670000000.0,Panongan,2024-10-01T14:20:05+0000,3,1,81,60
926430728,185000000.0,Panongan,2024-09-30T15:16:37+0000,2,1,120,100
926410945,1400000000.0,Panongan,2024-09-30T06:22:37+0000,3,2,126,180
926404540,185000000.0,Tigaraksa,2024-09-30T04:00:25+0000,2,1,60,30
926384579,540000000.0,Panongan,2024-09-29T11:57:16+0000,4,2,200,200
926375935,850000000.0,Tigaraksa,2024-09-29T07:16:21+0000,3,1,134,21
924277271,1400000000.0,Panongan,2024-09-29T01:34:44+0000,3,2,105,93
924297742,770000000.0,Panongan,2024-09-29T01:34:21+0000,2,1,96,55
924277860,750000000.0,Panongan,2024-09-29T01:33:58+0000,2,1,90,70
926362987,50000000.0,Tigaraksa,2024-09-29T01:15:21+0000,2,1,60,29
926357432,70000000.0,Tigaraksa,2024-09-28T16:04:02+0000,2,1,60,60
926356250,330000000.0,Panongan,2024-09-28T15:08:18+0000,3,2,200,150
926355984,170000000.0,Panongan,2024-09-28T14:59:31+0000,2,1,42,42
926337878,200000000.0,Panongan,2024-09-28T05:59:02+0000,2,1,120,120
926336424,350000000.0,Tigaraksa,2024-09-28T05:27:10+0000,3,2,92,92
924272882,470000000.0,Panongan,2024-09-27T10:41:36+0000,2,2,70,53
926297199,375000000.0,Panongan,2024-09-27T06:41:15+0000,2,1,96,27
926277867,650000000.0,Panongan,2024-09-26T16:36:22+0000,3,1,72,62
926265334,200000000.0,Tigaraksa,2024-09-26T09:47:57+0000,2,1,72,72
922227585,2100000000.0,Panongan,2024-09-26T03:40:10+0000,7,5,200,200
926244676,325000000.0,Tigaraksa,2024-09-26T02:21:03+0000,2,1,96,45
926240436,386000000.0,Tigaraksa,2024-09-25T23:20:26+0000,2,1,72,36
926214754,100000000.0,Tigaraksa,2024-09-25T06:16:24+0000,1,1,60,30
926212552,350000000.0,Tigaraksa,2024-09-25T05:25:34+0000,2,1,36,72
926212003,200000000.0,Tigaraksa,2024-09-25T05:14:03+0000,2,1,150,144
926176053,1200000000.0,Panongan,2024-09-24T07:52:09+0000,4,3,120,200
921971821,960000000.0,Panongan,2024-09-23T23:25:13+0000,4,3,90,95
926115827,340000000.0,Tigaraksa,2024-09-23T02:20:11+0000,2,1,60,36
926113246,775000000.0,Panongan,2024-09-23T00:43:01+0000,2,1,75,37
926067967,55000000.0,Tigaraksa,2024-09-21T12:10:45+0000,2,1,72,38
926011073,42000000.0,Tigaraksa,2024-09-20T07:07:12+0000,1,1,60,30
924049733,650000000.0,Panongan,2024-09-18T22:28:39+0000,3,2,72,72
925930919,435.0,Panongan,2024-09-18T09:24:01+0000,3,1,72,72
925883949,150000000.0,Tigaraksa,2024-09-17T08:21:58+0000,2,1,60,36
925883106,150000000.0,Tigaraksa,2024-09-17T08:03:38+0000,2,1,60,36
923776142,449000000.0,Panongan,2024-09-17T04:17:09+0000,2,1,72,72
923776370,469000000.0,Panongan,2024-09-17T04:13:48+0000,2,1,72,72
925867171,650000000.0,Panongan,2024-09-17T02:49:02+0000,2,1,72,72
925855791,1500000.0,Panongan,2024-09-16T14:51:36+0000,2,1,60,36
925837245,195000000.0,Panongan,2024-09-16T05:41:58+0000,2,1,60,60
925833848,750000000.0,Panongan,2024-09-16T04:27:24+0000,2,1,120,40
925798840,80000000.0,Tigaraksa,2024-09-15T05:05:56+0000,3,1,72,55
925797440,185000000.0,Tigaraksa,2024-09-15T04:32:55+0000,2,1,60,30
925788554,285000000.0,Tigaraksa,2024-09-14T23:59:12+0000,2,1,60,30
925752567,450000000.0,Tigaraksa,2024-09-14T02:47:35+0000,2,1,170,60
925725429,450000000.0,Tigaraksa,2024-09-13T08:19:01+0000,3,2,91,91
922701044,350000000.0,Tigaraksa,2024-09-13T04:52:19+0000,2,1,72,36
925713333,750000000.0,Panongan,2024-09-13T04:16:58+0000,2,1,120,40
925703511,888000000.0,Panongan,2024-09-12T23:37:03+0000,2,1,47,96
921520604,149890000.0,Tigaraksa,2024-09-12T22:47:37+0000,2,1,60,50
925691722,200000000.0,Tigaraksa,2024-09-12T11:36:15+0000,2,1,72,60
925680761,1600000000.0,Panongan,2024-09-12T07:35:10+0000,4,3,140,130
925678403,85000000.0,Tigaraksa,2024-09-12T06:49:01+0000,2,1,80,30
925604862,190000000.0,Tigaraksa,2024-09-10T10:40:06+0000,2,1,60,30
925603427,25000000.0,Tigaraksa,2024-09-10T10:03:44+0000,2,1,78,32
909967461,565000000.0,Panongan,2024-09-10T01:22:00+0000,2,1,60,26
925573347,262000000.0,Tigaraksa,2024-09-09T17:04:44+0000,3,1,60,60
925547889,350000000.0,Panongan,2024-09-09T05:08:30+0000,2,1,128,42
925546164,250000000.0,Tigaraksa,2024-09-09T04:37:34+0000,4,1,60,80
925529762,580000000.0,Panongan,2024-09-08T15:05:46+0000,2,1,72,50
925528319,700000000.0,Panongan,2024-09-08T14:06:12+0000,3,3,62,64
916317743,3550000000.0,Panongan,2024-09-08T09:58:59+0000,4,5,84,165
925520280,365000000.0,Tigaraksa,2024-09-08T09:34:47+0000,2,1,60,60
925511623,400000000.0,Panongan,2024-09-08T05:39:50+0000,2,1,60,50
925509742,130000000.0,Tigaraksa,2024-09-08T04:52:30+0000,1,1,72,36
925492641,105000000.0,Tigaraksa,2024-09-07T13:55:35+0000,2,1,72,72
925490673,350000000.0,Panongan,2024-09-07T12:51:46+0000,2,1,120,80
925485521,400000000.0,Tigaraksa,2024-09-07T10:22:39+0000,2,1,54,54
925471030,875000000.0,Panongan,2024-09-07T04:43:31+0000,3,1,120,90
925411142,800000000.0,Panongan,2024-09-05T15:19:56+0000,2,2,120,48
925411084,1300000000.0,Panongan,2024-09-05T15:17:54+0000,5,3,136,135
925395453,55000000.0,Panongan,2024-09-05T08:14:49+0000,2,1,60,36
925373863,500000.0,Tigaraksa,2024-09-04T23:50:48+0000,2,1,60,30
925362967,470000000.0,Panongan,2024-09-04T12:23:09+0000,2,1,60,36
922743867,625000000.0,Panongan,2024-09-04T08:46:59+0000,2,1,108,70
925347090,185000000.0,Tigaraksa,2024-09-04T06:13:40+0000,2,1,60,30
925341747,1150000000.0,Panongan,2024-09-04T04:29:04+0000,2,2,126,82
925333991,750000000.0,Panongan,2024-09-04T02:10:54+0000,3,2,70,70
925323557,165000000.0,Tigaraksa,2024-09-03T14:41:54+0000,1,1,60,60
925318679,48000000.0,Tigaraksa,2024-09-03T12:15:40+0000,2,1,60,30
925318251,590000000.0,Panongan,2024-09-03T12:04:11+0000,3,4,189,120
925317066,40000000.0,Tigaraksa,2024-09-03T11:23:42+0000,2,1,60,36
925312187,27000000.0,Tigaraksa,2024-09-03T09:26:45+0000,2,1,601,30
925312098,55000000.0,Tigaraksa,2024-09-03T09:24:47+0000,2,1,601,30
925312072,150000000.0,Tigaraksa,2024-09-03T09:24:11+0000,2,1,170,80
925236742,900000000.0,Tigaraksa,2024-09-01T14:56:45+0000,3,3,82,68
925234040,650000000.0,Tangerang Kab.,2024-09-01T13:23:02+0000,2,1,72,72
925197171,100000000.0,Tigaraksa,2024-08-31T12:45:46+0000,2,1,72,36
920327809,140000000.0,Tigaraksa,2024-08-31T12:05:17+0000,2,1,60,45
925190480,600000000.0,Tangerang Kab.,2024-08-31T09:21:03+0000,2,1,84,55
925183608,1395000000.0,Panongan,2024-08-31T06:38:55+0000,4,3,66,90
925177732,185000000.0,Panongan,2024-08-31T04:37:16+0000,2,1,60,36
925175244,40000000.0,Tigaraksa,2024-08-31T03:48:20+0000,2,1,60,30
925169982,1000000000.0,Panongan,2024-08-31T01:38:07+0000,2,1,51,96
925167811,700000000.0,Panongan,2024-08-31T00:05:21+0000,3,2,72,22
912712231,1500000000.0,Panongan,2024-08-30T22:31:38+0000,3,2,145,59
919112652,3100000000.0,Tangerang Kab.,2024-08-30T22:22:26+0000,5,3,84,144
919111060,3300000000.0,Tangerang Kab.,2024-08-30T22:22:11+0000,3,3,90,110
909655357,29500000000.0,Tangerang Kab.,2024-08-30T21:33:22+0000,8,8,2100,2700
916991354,680000000.0,Tigaraksa,2024-08-30T21:27:56+0000,3,2,72,73
925125574,30000000.0,Tigaraksa,2024-08-29T21:02:10+0000,2,1,60,30
922211218,1280000000.0,Panongan,2024-08-18T02:09:05+0000,4,3,96,160
923674630,490000000.0,Panongan,2024-07-26T02:16:24+0000,2,1,72,60
922284009,170000000.0,Tigaraksa,2024-06-24T17:53:27+0000,2,2,72,100
906886325,500000000.0,Panongan,2024-03-07T15:33:41+0000,2,1,82,82
916308340,220000000.0,Tigaraksa,2024-02-09T13:54:16+0000,2,1,60,60
915781863,649990000.0,Tangerang Kab.,2024-01-29T18:10:16+0000,2,1,90,36
910893294,300000000.0,Tigaraksa,2023-10-27T01:34:43+0000,3,2,60,110
905824166,125000000.0,Panongan,2023-10-21T11:57:54+0000,2,1,66,60
906280158,1250000000.0,Panongan,2023-10-19T23:08:40+0000,3,2,90,59
902718075,85000000.0,Tigaraksa,2023-10-10T23:23:48+0000,2,1,60,30
903793730,100000000.0,Panongan,2023-09-23T17:35:42+0000,2,1,60,30
919425335,650000000.0,Legok,2024-10-04T02:12:28+0000,2,1,72,72
883850360,16500000.0,Cikupa,2024-08-25T06:22:22+0000,2,1,84,41
924266704,6500000000.0,Cikupa,2024-09-24T03:40:41+0000,4,4,1500,800
922666967,850000000.0,Legok,2024-09-10T06:29:41+0000,2,1,41,50
927037559,70000000.0,Curug,2024-10-15T08:33:05+0000,2,1,60,30
918875571,2350000000.0,Curug,2024-10-15T08:19:42+0000,3,4,132,120
927036799,1450000000.0,Cikupa,2024-10-15T08:17:35+0000,3,2,160,117
927036687,258000000.0,Balaraja,2024-10-15T08:15:15+0000,1,1,42,60
927035597,300000000.0,Solear,2024-10-15T07:52:11+0000,3,1,150,150
927033248,530000000.0,Cikupa,2024-10-15T07:09:42+0000,2,1,72,45
925150106,1800000000.0,Curug,2024-10-15T07:05:08+0000,5,4,112,125
924815808,1000000000.0,Curug,2024-10-15T07:05:00+0000,5,2,200,170
925150888,700000000.0,Legok,2024-10-15T07:04:34+0000,3,3,62,64
927033075,180000000.0,Solear,2024-10-15T07:01:15+0000,3,1,60,60
927032492,785000000.0,Curug,2024-10-15T06:49:14+0000,2,2,90,90
926006405,300000000.0,Cikupa,2024-09-20T05:29:10+0000,2,1,60,30
916672844,300000000.0,Cikupa,2024-09-20T18:50:09+0000,2,1,60,60
920350603,496000000.0,Curug,2024-09-25T01:12:01+0000,2,1,72,45
919096885,850000000.0,Cikupa,2024-08-22T05:49:06+0000,3,2,168,168
927028547,799000000.0,Cikupa,2024-10-15T05:27:04+0000,4,3,52,125
927024556,600000031.0,Jambe,2024-10-15T04:06:51+0000,3,2,71,48
927024079,600000029.0,Curug,2024-10-15T03:56:58+0000,3,2,79,49
927023605,600000028.0,Cisoka,2024-10-15T03:46:26+0000,3,2,78,48
927018875,130000000.0,Balaraja,2024-10-15T01:44:23+0000,2,1,75,60
927018101,600000000.0,Cikupa,2024-10-15T01:11:14+0000,3,2,60,22
927018069,785000000.0,Curug,2024-10-15T01:09:48+0000,2,2,90,90
915485911,900000000.0,Cisoka,2024-10-14T17:38:54+0000,2,2,50,65
927010599,1900000000.0,Cikupa,2024-10-14T14:18:18+0000,4,3,54,124
906251467,560000000.0,Cikupa,2024-10-14T13:36:01+0000,2,2,60,46
926999327,750000000.0,Curug,2024-10-14T09:19:59+0000,3,3,150,110
926679963,650000000.0,Curug,2024-10-06T23:23:58+0000,3,2,90,90
927013912,399000000.0,Legok,2024-10-14T17:10:04+0000,3,3,120,120
926296855,1150000000.0,Curug,2024-09-27T06:34:33+0000,2,2,60,55
926521175,675000000.0,Curug,2024-10-02T23:15:24+0000,2,1,72,48
926997539,1075000000.0,Cikupa,2024-10-14T08:42:50+0000,3,2,102,98
919516284,1449000000.0,Sindang Jaya,2024-10-14T07:04:42+0000,4,4,81,150
926989005,300000000.0,Balaraja,2024-10-14T06:03:08+0000,2,1,72,72
926984167,80000000.0,Legok,2024-10-14T04:31:15+0000,2,1,60,35
926983100,600000025.0,Cikupa,2024-10-14T04:08:37+0000,3,2,75,45
926982984,600000024.0,Balaraja,2024-10-14T04:06:14+0000,3,2,74,44
926981591,989000000.0,Cikupa,2024-10-14T03:40:56+0000,3,2,112,112
926980552,500183990.0,Solear,2024-10-14T03:22:30+0000,2,1,78,44
926980203,502199890.0,Curug,2024-10-14T03:16:13+0000,2,1,80,44
926979757,799000000.0,Sindang Jaya,2024-10-14T03:08:22+0000,4,3,54,124
926970695,300000000.0,Curug,2024-10-13T19:38:05+0000,2,1,0,66
926717468,1100000000.0,Curug,2024-10-07T16:36:37+0000,3,1,150,90
926770476,935000000.0,Cikupa,2024-10-09T02:53:53+0000,4,3,120,101
921892604,350000000.0,Cikupa,2024-08-19T03:13:33+0000,4,3,77,93
906865993,305000000.0,Jambe,2024-09-13T01:22:05+0000,2,1,72,36
926965220,145000000.0,Cikupa,2024-10-13T13:32:15+0000,4,2,90,45
926960413,465000000.0,Cikupa,2024-10-13T10:57:02+0000,1,1,80,80
926958549,290000000.0,Solear,2024-10-13T10:00:59+0000,2,1,90,45
926955856,150000000.0,Legok,2024-10-13T08:49:01+0000,2,1,60,36
926954862,1375000000.0,Cikupa,2024-10-13T08:21:29+0000,4,4,132,180
926954756,585000000.0,Cikupa,2024-10-13T08:18:37+0000,3,1,81,72
924175906,395000000.0,Legok,2024-10-13T07:48:50+0000,2,1,60,40
926944487,59000000.0,Legok,2024-10-13T04:26:27+0000,2,1,64,36
926943352,430000000.0,Curug,2024-10-13T04:03:22+0000,2,1,30,60
926940027,2700000000.0,Cikupa,2024-10-13T02:53:48+0000,4,4,390,500
926938041,1400000000.0,Cikupa,2024-10-13T01:48:28+0000,3,2,120,180
926154295,443000000.0,Cikupa,2024-09-23T23:10:58+0000,2,2,60,30
925963006,185000000.0,Cisoka,2024-09-19T05:25:19+0000,2,1,60,28
892191418,2734000000.0,Cikupa,2024-09-23T04:52:43+0000,4,3,63,150
907636966,540000000.0,Curug,2024-09-15T08:57:04+0000,2,1,72,45
924918698,625000000.0,Cikupa,2024-10-13T01:11:01+0000,2,1,102,46
924830711,400000000.0,Curug,2024-10-12T23:17:02+0000,2,1,60,30
926618602,790000000.0,Legok,2024-10-12T23:08:46+0000,3,3,62,66
906713488,560000000.0,Cikupa,2024-10-12T20:02:46+0000,2,2,60,45
926934229,70000000.0,Cikupa,2024-10-12T19:33:10+0000,2,1,60,60
926925718,765000000.0,Cikupa,2024-10-12T12:24:33+0000,3,2,100,85
926923436,100000000.0,Cisoka,2024-10-12T11:10:34+0000,1,1,60,24
926919873,1350000000.0,Cikupa,2024-10-12T09:28:24+0000,3,4,50,150
924774702,1050000000.0,Sindang Jaya,2024-10-12T09:03:00+0000,3,2,79,66
926917962,570486000.0,Cikupa,2024-10-12T08:43:15+0000,2,1,60,39
926917899,510298899.0,Legok,2024-10-12T08:41:43+0000,2,1,78,44
926642882,649000000.0,Cikupa,2024-10-05T17:42:32+0000,2,1,81,81
926917810,499000024.0,Solear,2024-10-12T08:39:13+0000,2,1,77,50
926917453,600000000.0,Legok,2024-10-12T08:30:55+0000,4,2,72,77
914221913,174000000.0,Legok,2024-10-12T07:38:44+0000,2,1,60,27
926909425,1000000000.0,Sindang Jaya,2024-10-12T05:50:44+0000,3,2,66,79
926903045,225000000.0,Legok,2024-10-12T03:43:22+0000,2,1,60,60
926902458,450000000.0,Curug,2024-10-12T03:32:39+0000,2,1,72,60
926895175,590000000.0,Cikupa,2024-10-12T00:32:39+0000,3,1,72,65
926895116,1050000000.0,Cikupa,2024-10-12T00:29:17+0000,4,4,100,150
926733189,350000000.0,Curug,2024-10-11T23:32:19+0000,2,1,60,60
922948435,550000000.0,Balaraja,2024-10-11T22:20:48+0000,2,2,62,70
924998347,385000000.0,Legok,2024-10-11T22:19:26+0000,2,1,60,50
926892143,420000000.0,Cikupa,2024-10-11T19:53:47+0000,2,1,60,60
926891618,310000000.0,Curug,2024-10-11T19:01:45+0000,2,2,60,2
920059344,90000000.0,Curug,2024-10-11T17:04:30+0000,2,1,60,40
